Character,唐Left_Entropy,唐Right_Entropy,宋Left_Entropy,宋Right_Entropy,元Left_Entropy,元Right_Entropy,明Left_Entropy,明Right_Entropy,清Left_Entropy,清Right_Entropy,CaiLeft_Entropy,CaiRight_Entropy
慈,6.840842369179016,4.869654490439195,8.628382943834358,7.040960488628568,7.803643469036952,5.217446771559125,8.944590436570554,6.194622189881764,7.586748782980116,5.721465416723141,5.35118033127875,2.949463172606428
伴,7.416461045789518,8.121417571267147,8.106445167438252,8.65270544077448,7.2284888361889585,7.695251190279233,7.862082932007119,8.782070127531213,8.121274864580823,8.626421235161391,4.904725083422145,6.599817870760847
熙,4.40895338899782,4.633799681600621,6.411764426053843,7.584906565070862,4.961373082031042,7.415094903533931,5.640350402426368,6.295171093935457,4.563273412920865,8.180852970493861,5.792515330253908,5.787390031218174
那,8.438970350365373,5.702969715198179,9.806166360587763,5.845206609633675,8.737332785857149,5.801447260506539,9.479583770002336,5.761161187247407,9.465995608516604,6.473288942272803,7.670067647629841,5.732041859939818
瑶,8.334772354780744,5.183657527157962,8.657999206869798,6.354436948290953,8.366612088095021,5.358787083384142,9.146374527473965,5.693204577160532,8.96787697021822,6.068354941853397,2.5216406363433186,2.128085278891394
淑,6.238301056227667,4.106692326898903,5.620277302754363,4.877911196959992,5.711637931023144,4.962000385874457,7.827289242089208,5.543594167731746,6.6836456244747735,7.135851622580847,5.724402467594901,4.324217606343818
枥,5.422067043664551,4.301134676926124,4.266406847075688,6.337960505054582,3.9278869803751313,5.132355632393636,4.340173650378153,6.443273316708388,3.7651369488641615,5.964624411406525,-0.0,-0.0
袒,3.73215889136457,3.481714572986073,5.781747587766365,4.926489371522204,4.343289445392767,4.25057194545458,5.60418715904163,5.322023496338235,5.592535819101097,5.356410143308231,4.113471340541376,3.024710743127274
推,7.95948676409902,7.616442387594548,9.293074058555476,8.278174486407861,8.319017245684645,7.368963519812994,9.051195486646836,8.196157241242464,8.899356221694948,7.837377465056885,7.36442910173168,5.718555953364137
王,8.59634158377694,8.121671970949667,8.73260673108447,8.076279739324132,8.781191707543442,7.313115053915841,8.819447116057127,7.605469660999953,9.142910254234112,8.776595300197581,6.137901510118106,6.989934111967412
句,5.347142899281548,7.911322268070758,6.399770887793769,8.624965511564076,5.66699722119064,8.019513314108595,5.941549878091915,8.437366397132667,6.569242626348438,8.772557458923382,3.585709212925932,5.214034504114884
应,8.666727572407202,7.863840287313955,9.011174511317522,8.87185355025728,8.740335644972411,8.246958811372775,8.646134196221354,8.123157637228834,9.373699204646998,8.835160211576808,5.861370599606368,2.703862358997924
食,6.764803147452344,8.789169226922239,7.860897638333466,9.359067524547257,7.511870276471164,8.749388054404685,7.770123072419664,9.41105406790024,7.496204247492647,9.138012970671772,7.139186359097505,5.205804810590339
帝,7.778194206353044,7.53980868639987,8.324162064828261,8.184236744497273,8.09528856703485,7.3148161165373935,8.978376990124117,7.734259142348556,8.555074174079877,7.798878930938029,0.9475924654502598,6.355348326706672
驴,4.527217459183698,5.902698744331325,5.770293915339452,8.105982085699848,4.725564115646848,6.444298728594747,5.278661358628996,7.146509944284825,5.871308676816634,6.415445808445707,5.5331846660875526,5.616677353176605
忒,1.8322488896002305,3.3248629576173574,5.683699722391874,6.174247451293387,5.016027641266231,4.92511855035714,4.91273376351027,5.875534878202696,6.690266688870313,5.661117516117901,4.194960191229426,4.697524209563061
枭,5.2933451941915175,5.024747216154894,7.107205588347217,6.370796753713515,6.017804899773089,5.291874627858187,6.995373762751123,6.321461559416224,6.320195453785919,5.746557905334926,1.0702196486919164,5.576057205117296
姐,1.0,1.0,2.413088436425757,2.6635327548042547,1.061278124459133,2.25,2.617492461184755,3.2516291673878226,4.594672032363178,4.274183886709067,3.046496401524206,6.380238372383046
策,7.332426113160062,7.802885390808336,8.116297039712734,8.878732273176285,7.419018579216728,8.218972775548906,8.248948346837912,8.538764045759224,7.703022014952073,8.683837925068211,5.743047731189018,4.56409984517861
邂,5.169547811769944,-0.0,8.775790323665388,0.0384680275922062,6.843909904238424,0.085367346542622,8.055186016732241,0.0741892252412004,6.681381115034064,0.2092964888042849,4.679143374026011,-0.0
萤,6.684070988981504,6.021861700837288,6.953860683410033,7.1865114538219546,5.741884402715451,6.229969578644528,6.41949663652566,6.945859921831471,6.059081652208743,6.90941711676296,5.4157950006946765,1.067936626918474
婆,5.798130243261863,3.552544668973246,7.532548006456358,4.555352771784488,6.091388106408473,4.141276027133307,7.671782370324264,3.30144613137751,7.496829278807721,3.560996251494337,2.6124222873686214,7.288799197644996
弋,5.095175521464348,3.818654089091764,6.173501900019311,6.17872177259151,4.717850465126433,4.75488750216347,6.5689795077490265,5.6001493464994,5.387706170023559,5.342323690627598,1.2516291673878228,2.584962500721156
弊,6.198245434670835,5.144463832271235,7.860901450291688,7.186500272052593,6.098865893285956,5.73460607077529,6.777834764775699,6.478953402994807,5.539246002150837,6.293919673443905,1.314796342250624,6.109659853377422
良,8.64353568336555,6.883002129729945,8.693725370878779,7.671593263774761,7.994643713518083,7.816048806189545,9.299770323383912,7.695234626470365,9.061495809608152,7.234221714561597,5.395399487883493,5.4897948860674255
啬,2.5219280948873624,1.1567796494470397,6.282921052819259,5.709203610312992,4.026986833359287,3.902174814211728,5.3603715707976,4.960576521108056,5.134336113194451,4.579258919656729,-0.0,4.019875831357488
拙,6.800027621424433,7.2473753934617875,8.051466632131902,8.622700442137315,6.532225011279375,7.515429946645025,7.745719451897726,8.560848734581574,7.2586976885690175,8.133241208647792,2.630994202443249,4.91642784875739
剽,3.321928094887362,2.8464393446710154,6.068015422836547,5.571885674881441,4.729283016944964,3.780160704120004,5.782243907394997,4.354634989459349,5.588760817746446,4.543017064949699,4.893907302226334,0.3070428887831223
焙,4.168325822713779,4.133168925863646,5.309208890199489,6.612757068492329,3.350209029099897,2.8582783084180448,4.945485948727422,4.90101764523326,5.841571377237817,4.520261987334542,1.058640240710217,4.605006663558674
窥,7.743082858616088,7.963632282028401,8.6231613479443,8.947483238050495,7.479564288900142,7.60070329555545,8.702353173254787,8.6283043859673,8.488072774189645,7.994835347542375,3.703444422135805,4.777482962962913
钟,7.639356629554761,7.874056968871052,8.363477611927731,8.306564324677899,7.824468524960299,7.620934887730234,8.633417395937538,7.912752872360181,8.436879707398974,8.102203667246817,1.97008336396571,6.820756572609416
圭,6.5251679454594536,6.507313444123748,5.135699967347237,9.0819699821383,3.505660356967515,8.416780358374215,7.075960397277579,6.957537237724121,6.761683754161177,7.0664082218821616,5.321916066506727,4.322686734045423
衣,8.189232719016365,8.855912087764672,8.688576533380893,9.229691244234392,8.12193616642568,8.809498191790695,8.387558907345717,9.13451921373948,8.374784295999596,9.224906462766402,5.987339652687021,4.313549537719552
邓,5.961243771775317,4.819103651752099,7.664785404874084,5.4211208495257015,6.143504376707145,3.9205206941214095,7.811949811280235,3.216763068336316,7.789180843992038,5.290294640314114,6.51731844714532,3.7483951758173033
陷,6.560432324168044,5.96033276234669,7.4457486217635855,6.576912610497394,5.888303562766164,5.628250911875463,7.033966961196926,6.817759364543353,6.724652445430016,7.141993016210202,6.514122549866361,4.015923638343545
例,4.163999274628188,5.208966082694626,6.639838861639902,7.431618825683282,4.646370130156179,5.108758439731455,5.895477830989082,7.067170997717887,5.021146557468112,8.212861231227595,5.789832089941159,5.806203056315559
侈,4.137791623618052,4.614858771034357,7.267703138304065,7.426267146580153,5.395998870534844,5.423326672739604,7.290826522963784,7.258699413784114,6.526144395431063,6.441346191395643,0.0498462202138721,3.6896774049250336
若,9.27334502515287,8.056327402906174,9.827790532697575,8.703214079661713,8.805963000257524,7.9365723560975825,9.107466219790927,8.003900499226706,9.444115482968815,8.823551664152886,7.427273897791267,6.313148550353633
蜀,7.999371996762937,7.202512035619237,8.782608252733143,7.753158855979693,7.632130562378429,6.443098050523762,8.233261855150158,7.124095577312146,8.351119579461074,7.03647520456519,3.4641534765420032,3.064712510647918
莉,-0.0,0.9182958340544896,0.3464346729721506,5.179812295729643,-0.0,3.539470570797252,0.1201462215318818,5.780056101748277,0.3603474373635351,5.891789758119312,6.250833891462764,7.005005538926399
去,8.541402342198168,8.921521850497582,8.827301190068953,9.114583897768572,8.332358866491472,8.858485147756586,8.664435374530532,9.034383993117167,8.462359704030472,9.064239936956678,6.533334215009434,7.764956524896275
弛,4.349648912578752,3.762267390651495,6.783010725553229,5.843826317427782,5.3813981011902,4.744172398960926,6.293486645060531,6.015161421508731,5.6178688260431535,6.24891433212955,1.2315976117890584,3.983229721661498
钦,5.338566847267301,5.982535461374223,6.3177868592413615,8.165657718780732,5.057664261888952,5.90319792047168,5.00161368508415,6.842780051209383,6.757712545010424,7.046039091538471,4.27360553737755,1.6696032685526745
希,6.676642931941112,5.899656261141506,6.846472230144864,6.290579232942621,5.89258665235959,4.744433650510801,7.477742496320991,6.834151759017605,6.57228219254975,6.229318757666586,6.177339832402852,1.3752969598178468
锻,3.906890595608518,3.589898095464287,6.8362525577579065,5.365750656947862,6.113284526747068,2.854710607524682,5.876610728548783,5.390219503548616,5.884168106904722,5.028268380003118,6.511997716658637,0.4952187348774831
娆,0.934068055375491,3.821928094887362,1.3175645787890695,6.571797441745107,0.9967916319816366,4.506890595608518,2.1698383839813435,6.587130937406687,2.505196427331144,5.713730209535315,0.7219280948873623,1.9219280948873625
翼,5.9219587690262525,8.110603432830645,7.14496795556758,8.92467004537336,5.126998500142079,8.56992182379557,6.638522864534334,9.090550232516865,6.849025920060339,8.824269454862389,4.934980553045343,6.783147394380434
浮,8.860839261447863,6.820770529535707,9.491945754354573,7.746478146934486,8.805952632292804,7.078189369618898,8.684012661173766,7.614724036329937,8.988460420983095,7.343914775276467,6.449356510546687,5.845304347084986
勉,5.576122149226449,5.979281142156722,6.807252215494116,7.798139766185447,5.933057958899387,5.82661470870474,7.169392680972829,7.337539347533257,6.98875266068463,7.018255363036938,5.975536969828487,0.7852253052033409
梢,5.358128305673999,6.762890805528576,5.722140490843988,8.025324645858628,5.241953740781909,7.1306798071365645,5.71287657197167,7.855743185998764,4.967481250075057,7.160753942178436,3.097250672504716,5.293445114978844
狐,4.573144297051199,5.20703904307691,7.957959027016117,6.398997679135768,7.067233220927522,5.784991051956814,8.171228168161313,6.422548729183973,7.651502234562187,6.585191173699075,6.329761490421402,2.6280688259594283
槐,6.455907472940862,5.890133674590079,7.940577444724205,7.218911976933975,6.455079321813066,6.349742539666045,7.506707454538379,7.416347525257342,7.580107576790086,7.20848090370049,1.573402452417767,3.334679141051595
恍,5.91350174560729,3.469892217143644,8.689185643674374,4.671374495309398,7.508952666130702,4.132698798864941,8.947149670139954,4.796191030888473,7.938303850640741,5.832210659302721,4.381293471507421,1.7415652191248496
撞,4.877802173387409,3.932722924950036,7.438829569882741,6.162014092750031,6.074801438047939,5.538950055936793,6.398443636083697,6.149015054848774,6.27223568066638,6.0199391211589495,6.893009614030949,5.45290279731752
虬,4.623746540524025,6.942588159922363,6.986521697174431,7.479213983330523,5.821799015044229,6.348816960112933,7.471199415057829,6.883684307431081,7.46686494236371,6.560048788434217,1.584962500721156,0.9182958340544896
甥,3.6580315790249034,4.979416922475459,6.665415184076335,6.838797486425579,4.373660689688184,4.293660689688185,6.42705497361535,6.9586476365275445,6.01789687595754,5.471248294591571,0.4616728095868975,5.486280805776692
祯,4.441713583019041,3.649852493752909,3.958344564752664,4.627490631081496,3.4565245286412067,5.3909696659344055,4.583532388451097,4.925917189295712,3.560658407455968,5.425488299863392,1.9219280948873625,1.9219280948873625
未,9.355133638160716,7.943561708874162,9.913779647352188,8.274874072674434,9.396436178334984,7.947851661780554,9.734416207808394,8.219053266477609,9.77146167975569,8.405111490626615,5.920922104574027,5.444296160217459
杉,7.002174269248912,5.501700199774004,6.747155057267964,6.855427988091164,4.5757053327940325,5.921370710223855,4.051083968053212,7.334830727597854,4.5351680039309095,7.046704163915833,0.9128508281449872,1.156950201866523
峒,1.6280757080297108,6.495362550887946,2.469412879651673,7.141615279306584,1.4358233408290684,5.827709349766512,2.759674226165567,7.490000892748083,3.5145574463863207,6.334627763308741,-0.0,-0.0
玷,3.8276660701532608,4.8505343870129645,5.603764466628206,7.106546827266754,3.9614063297218425,4.3735572622751855,5.353440872112206,5.650424715478485,4.813578413943263,4.936731930947545,5.312988005302704,0.0553284850379546
貌,6.546982674545974,7.424051927912349,7.445594913680943,8.150188685747672,6.836128408724803,6.809934761477451,7.2029416119260015,8.055391945607287,6.630450984477123,8.19983044850704,3.916748653759558,6.192555400061065
搀,2.5216406363433186,2.128085278891394,7.4225348296778675,5.063537808084743,5.123405734128361,3.303737305219584,5.8240208577180566,3.830353676269003,6.196680774586549,5.440590953915011,5.141865213990098,2.650195671944315
盲,4.426177218751301,4.496815359832416,6.729154640727995,6.2838274906634295,5.396733731074996,4.450708738012002,5.9292889199053125,5.61698813433269,6.709710836699118,5.648542791914115,5.975955283128531,4.464444220805858
毅,2.5940879961000465,4.2817276788697365,5.97215201347439,5.375950099864827,3.829911470878577,4.688817014233662,6.03432636225476,6.507849517198736,5.861071140722046,6.090553634648277,4.344850809914957,3.2812211526168054
雇,2.9219280948873623,2.1609640474436813,4.106603137064474,3.7849418274376414,1.9219280948873625,1.9219280948873625,4.070656113151928,3.422577995321604,3.197159723424149,2.6416041678685933,5.188492892323348,4.481506007824517
蕨,3.750140224246076,5.675992024574173,4.972403598180175,6.946152939537321,5.0020129536384985,5.250709554982119,5.389685420075389,6.397995207755359,4.169668594248066,5.798345385382173,3.169925001442312,1.224394445405986
敢,5.55222893690863,7.834183893090381,7.354725284701637,8.587405713578114,5.936170100734308,8.12945189734308,7.462020036212184,8.106253516192275,7.281380657962816,8.349904411986316,3.061362439148164,5.52682493073785
纸,6.213229055040422,6.804556639822006,8.136528309702896,8.006691369446196,6.975442524989833,7.100139893979921,7.695046328929263,7.594992158019297,7.69973144122626,7.908892386700191,5.445453244355004,6.741188005841218
晷,3.507601311512056,4.293660689688185,5.330119359316511,5.997812755368926,4.110317559904698,4.873309900752605,5.897180499526246,7.060201672402129,5.66625961752016,6.438565842886397,-0.0,3.169925001442312
咒,4.413716068381603,4.51839711669891,6.0162638374887925,6.178751318444603,4.896820539042672,4.777613436819116,6.623384583380454,6.365872102215673,6.458490053196513,6.481820279262841,3.826579528498992,5.705552143365638
