,Charcter,Frequency,log_frequency,Frequency_per_million,CD,Log_CD,Strokes,Tone,Rhyme
2585,姊,1324,3.121887985103681,25.70997344,1196,3.077731179652392,7.0,仄,上声四纸
2586,姨,502,2.7007037171450192,9.748041289,470,2.6720978579357166,9.0,平,上平四支
2587,彤,2480,3.3944516808262164,48.15765418,2434,3.3863205738940465,7.0,平,上平二冬
2588,璁,175,2.2430380486862944,3.398221565,172,2.2355284469075487,15.0,平,上平一东
2589,加,6662,3.823604628355158,129.3654404,6446,3.809290301176316,5.0,平,下平六麻
2590,蘤,182,2.2600713879850747,3.534150428,182,2.2600713879850747,20.0,仄,上声四纸
2591,邪,3061,3.4858633295973345,59.43974977,2820,3.4502491083193614,6.0,平,下平六麻
2592,玫,210,2.322219294733919,4.077865878,208,2.3180633349627606,8.0,平,上平十灰
2593,执,6115,3.786396461372304,118.7435707,5882,3.7695250201710495,6.0,仄,入声十四缉
2594,辍,1606,3.2057455409426625,31.18596476,1589,3.2011238972073794,12.0,仄,入声九屑
2595,肆,2653,3.423737249982328,51.51703893,2578,3.4112829130173843,13.0,仄,去声四寘
2596,拿,1169,3.06781451116184,22.70012005,1157,3.0633333589517497,10.0,平,下平六麻
2597,舛,202,2.305351369446624,3.922518606,199,2.2988530764097077,6.0,仄,上声十一轸 上声十六铣
2598,讹,1191,3.0759117614827773,23.12732505,1152,3.061452479087193,6.0,平,下平五歌
2599,核,605,2.781755374652469,11.74813741,592,2.77232170672292,10.0,仄,入声六月 入声十一陌
2600,赝,236,2.3729120029701067,4.5827445110000005,234,2.369215857410143,16.0,仄,去声十六谏
2601,聱,208,2.3180633349627606,4.03902906,202,2.305351369446624,16.0,平,下平三肴
2602,旁,6822,3.8339117150713777,132.4723858,6578,3.818093869146636,10.0,平/仄,下平七阳 去声二十三漾
2603,荂,41,1.6127838567197357,0.796154767,41,1.6127838567197357,9.0,平,上平七虞 下平六麻
2604,蕤,1691,3.2281436075977417,32.83652952,1665,3.2214142378423385,15.0,平,上平四支
2605,莽,5628,3.750354088762708,109.2868055,4900,3.690196080028514,10.0,仄,上声七麌 上声二十二养 上声二十五有
2606,燎,1013,3.0056094453602804,19.67084826,1005,3.002166061756508,16.0,平/仄,下平二萧 上声十七筱 去声十八啸
2607,蕣,129,2.110589710299249,2.504974754,128,2.1072099696478683,15.0,仄,去声十二震
2608,寞,9122,3.96009006790492,177.1347264,8987,3.95361474169064,13.0,仄,入声十药
2609,徘,6918,3.8399805576783432,134.3365531,6732,3.8281441073037854,11.0,平,上平九佳
2610,徊,7813,3.892817824309576,151.7160291,7605,3.8810992183890174,9.0,平,上平十灰
2611,赭,1049,3.020775488193558,20.36991098,1030,3.012837224705172,15.0,仄,上声二十一马
2612,骢,3356,3.5258219521566625,65.16818041,3282,3.5161385767170743,14.0,平,上平一东
2613,耽,3448,3.537567257152676,66.95467404,3236,3.5100085129402347,10.0,平/仄,下平十三覃 上声二十七感
2614,拈,4216,3.6249006022044905,81.86801209999999,3936,3.595055089759304,8.0,平,下平十四盐
2615,窃,3303,3.518908573691413,64.13900474,3192,3.504062882678692,9.0,仄,入声九屑
2616,约,15626,4.1938478199735565,303.4320581,15177,4.18118593412823,6.0,仄,去声十八啸 入声十药
2617,尹,2076,3.31722734917642,40.31261697,1997,3.3003780648707024,4.0,仄,上声十一轸
2618,皮,4301,3.633569442554092,83.51857686,4059,3.6084190513172856,5.0,平,上平四支
2619,簧,1250,3.096910013008056,24.27301118,1238,3.0927206446841,17.0,平,下平七阳
2620,鼙,1559,3.192846115188842,30.27329954,1547,3.1894903136993675,21.0,平,上平八齐
2621,歈,300,2.4771212547196626,5.825522682999999,298,2.474216264076256,13.0,平,上平七虞
2622,坏,3115,3.4934580509951885,60.48834386,2994,3.4762517960070336,7.0,平/仄,上平十灰 去声十卦
2623,冢,3890,3.589949601325708,75.53761079,3750,3.574031267727719,10.0,仄,上声二肿
2624,髑,612,2.7867514221455614,11.88406627,583,2.765668554759014,22.0,仄,入声一屋
2625,髅,743,2.8709888137605755,14.42787784,697,2.8432327780980096,18.0,平,下平十一尤
2626,朦,1265,3.1020905255118367,24.56428731,1215,3.0845762779343318,17.0,平,上平一东
2627,胧,1493,3.1740598077250253,28.99168455,1388,3.1423894661188365,9.0,平,上平一东
2628,辽,3878,3.5886078047426864,75.30458988,3701,3.568319085095112,5.0,平,下平二萧
2629,法,17938,4.25377401967888,348.32741960000016,15334,4.185655458920214,8.0,仄,入声十六叶
2630,闾,5719,3.757320096546672,111.0538807,5607,3.748730556098496,9.0,平,上平六鱼
2631,诛,2920,3.4653828514484184,56.70175411,2808,3.448397103457768,8.0,平,上平七虞
2632,廷,4954,3.6949560022498185,96.1987979,4811,3.682235356902564,6.0,平/仄,下平九青 去声二十五径
2633,霁,6465,3.810568529216413,125.5400138,6372,3.804275767129094,14.0,仄,去声八霁
2634,冬,10542,4.022923011878938,204.7088671,10017,4.000737673774033,5.0,平,上平二冬
2635,翮,2853,3.4553017716570764,55.40072071,2821,3.4504030861553665,16.0,仄,入声十一陌
2636,烨,835,2.9216864754836025,16.21437147,513,2.710117365111816,10.0,仄,入声十五合
2637,慷,3540,3.549003262025788,68.74116766,3473,3.5407047833107623,14.0,平/仄,下平七阳 上声二十二养
2638,斧,4644,3.666892211066537,90.17909113,4536,3.65667304588485,8.0,仄,上声七麌
2639,揽,4015,3.6036855496147,77.96491191,3965,3.5982431916536224,12.0,仄,上声二十七感
2640,辔,3579,3.553761698390004,69.49848561,3514,3.5458017571592766,13.0,仄,去声四寘
2641,诤,285,2.4548448600085098,5.534246549,263,2.4199557484897585,8.0,仄,去声二十四敬
2642,努,2094,3.3209766773428235,40.66214833,2067,3.3153404766272883,7.0,仄,上声七麌
2643,匪,4986,3.697752274167754,96.82018699,4314,3.6348801407665263,10.0,仄,上声五尾
2644,餐,8013,3.903795142741035,155.59971090000005,7833,3.893928126542607,16.0,平,上平十四寒
2645,梭,1752,3.243534101832062,34.02105247,1683,3.226084115975824,11.0,平,下平五歌
2646,颐,2524,3.402089350572097,49.01206417,2492,3.396548037987132,13.0,平,上平四支
2647,返,8899,3.949341206770497,172.80442119999995,8657,3.9373674175172897,7.0,仄,上声十三阮
2648,芰,1759,3.245265839457461,34.15698133,1751,3.243286146083446,7.0,仄,去声四寘
2649,箔,1583,3.199480914862356,30.73934136,1560,3.1931245983544616,14.0,仄,入声十药
2650,譬,1641,3.215108581053093,31.86560908,1574,3.1970047280230456,20.0,仄,去声四寘
2651,戒,5476,3.738463439461953,106.3352074,5200,3.716003343634799,7.0,仄,去声十卦
2652,驴,3641,3.561220678933944,70.70242696,3393,3.5305838596451182,7.0,平,上平六鱼
2653,迢,10073,4.003158833950861,195.6016333,6437,3.8086835091289686,8.0,平,下平二萧
2654,递,4350,3.638489256954637,84.4700789,4285,3.631950826259217,10.0,仄,上声八荠 去声八霁
2655,街,4346,3.6380897219845054,84.39240527,4173,3.620448384711709,12.0,平,上平九佳
2656,兆,2878,3.4590907896005865,55.88618094,2807,3.448242412634439,6.0,仄,上声十七筱
2657,灞,1570,3.1958996524092336,30.48690204,1555,3.1917303933628567,24.0,仄,去声二十二祃
2658,烹,4756,3.677241845946654,92.35395293,4627,3.6652994994998966,11.0,平,下平八庚
2659,羔,822,2.9148718175400505,15.96193215,809,2.907948521612272,10.0,平,下平四豪
2660,茗,4410,3.644438589467839,85.63518344,4346,3.6380897219845054,9.0,仄,上声二十四迥
2661,味,16627,4.220813896785491,322.8698855,15777,4.19802442553312,8.0,仄,去声五未
2662,帏,2677,3.4276483711869328,51.98308074,2628,3.419625360887743,7.0,平,上平五微
2663,絮,8595,3.934245881023072,166.90122490000005,8308,3.9194964878630616,12.0,仄,去声六御
2664,贪,6608,3.8200700343123257,128.3168463,6299,3.7992716083498728,8.0,平,下平十三覃
2665,蹙,2272,3.3564083270389813,44.11862512,2133,3.3289908554494287,18.0,仄,入声一屋
2666,淡,17369,4.239774815166519,337.2783449,15881,4.200877845749027,11.0,仄,上声二十七感 去声二十八勘
2667,荀,932,2.9694159123539814,18.09795713,921,2.9642596301968487,9.0,平,上平十一真
2668,炷,1697,3.2296818423176767,32.95303998,1678,3.2247919564926817,9.0,仄,上声七麌 去声七遇
2669,蜕,1551,3.190611797813605,30.11795227,1532,3.185258765296585,13.0,仄,去声八霁 去声九泰
2670,蜿,1057,3.024074987307426,20.52525825,976,2.989449817666692,14.0,平/仄,上平十三元 上声十三阮
2671,蜒,886,2.9474337218870508,17.20471032,879,2.943988875073772,12.0,平,下平一先
2672,蔷,980,2.9912260756924947,19.03004076,967,2.9854264740830017,14.0,平/仄,下平七阳 入声十三职
2673,薇,5035,3.7019994748896368,97.77168903,4851,3.685831274626064,16.0,平,上平五微
2674,糁,977,2.989894563718773,18.97178554,936,2.971275848738105,14.0,仄,上声二十七感
2675,茆,1592,3.20194306340165,30.91410704,1564,3.194236748723829,8.0,平/仄,下平三肴 上声十八巧 上声二十五有
2676,蛱,941,2.973589623427257,18.27272282,924,2.9656719712201065,12.0,仄,入声十五合
2677,遴,91,1.9590413923210936,1.767075214,90,1.954242509439325,15.0,仄,去声十二震
2678,骁,352,2.546542663478131,6.835279947999999,344,2.53655844257153,9.0,平,下平二萧
2679,捷,2951,3.4699692094999595,57.30372479,2888,3.460597188897601,11.0,仄,入声十五合
2680,掠,2233,3.348888723071438,43.36130717,2208,3.343999069057161,11.0,仄,去声二十三漾 入声十药
2681,琐,3360,3.526339277389844,65.24585405,3052,3.484584529282844,11.0,仄,上声二十哿
2682,咮,191,2.281033367247728,3.708916108,187,2.271841606536499,9.0,平/仄,上平七虞 去声七遇 去声二十六宥
2683,雀,8107,3.9088601730172767,157.4250413,7743,3.888909259263532,11.0,仄,入声十药
2684,医,3491,3.542949848814178,67.78966562,3224,3.5083950331330533,7.0,平/仄,上平四支 去声八霁
2685,芸,2023,3.3059958827708047,39.28344129,1878,3.273695587930092,7.0,平,上平十二文
2686,勖,702,2.846337112129805,13.63172308,695,2.8419848045901137,11.0,仄,入声二沃
2687,薰,7568,3.878981123393737,146.9585189,7376,3.867820908045573,17.0,平,上平十二文
2688,透,6495,3.812579155409047,126.1225661,6231,3.7945577512547617,10.0,仄,去声二十六宥
2689,晕,2879,3.4592416648780824,55.90559935,2840,3.453318340047037,10.0,仄,去声十三问
2690,麝,1968,3.2940250940953217,38.21542879999999,1950,3.2900346113625183,21.0,仄,去声二十二祃
2691,淑,2272,3.3564083270389813,44.11862512,2207,3.343802333161655,11.0,仄,入声一屋
2692,绾,1727,3.237292337567459,33.53559224,1701,3.230704313612569,11.0,仄,上声十五潸 去声十六谏
2693,翛,2645,3.4224256763712044,51.36169165,2240,3.3502480183341627,12.0,平,下平二萧
2694,墟,3349,3.5249151475398666,65.03225155,3294,3.517723594833736,14.0,平,上平六鱼
2695,脆,1228,3.0891983668051486,23.84580618,1215,3.0845762779343318,10.0,仄,去声八霁
2696,蜍,768,2.885361220031512,14.91333807,756,2.8785217955012063,13.0,平,上平六鱼
2697,澹,8318,3.9200189160289134,161.52232560000004,7628,3.882410684373968,16.0,平/仄,下平十三覃 上声二十七感 去声二十八勘
2698,愧,18792,4.27397300376955,364.9107409,18268,4.261691002934963,12.0,仄,去声四寘
2699,腻,1836,3.2638726768652235,35.65219882,1813,3.258397804095509,13.0,仄,去声四寘
2700,螺,3106,3.4922014513925403,60.31357818,3022,3.4802944600030066,17.0,平,下平五歌
2701,黏,1325,3.1222158782728267,25.72939185,1311,3.117602691690084,17.0,平,下平十四盐
2702,吸,2637,3.4211101297934343,51.20634438,2567,3.4094258686714443,6.0,仄,入声十四缉
2703,熏,3001,3.477265995424853,58.27464524,2939,3.4681995860726125,14.0,平,上平十二文
2704,榴,2638,3.4212747912103465,51.22576279,2578,3.4112829130173843,14.0,平,下平十一尤
2705,遏,995,2.9978230807457256,19.3213169,975,2.989004615698537,12.0,仄,入声七曷
2706,钿,2662,3.4252080511386565,51.69180461,2599,3.414806279501013,10.0,平/仄,下平一先 去声十七霰
2707,胡,19836,4.297454099619071,385.1835598,17541,4.244054348556946,9.0,平,上平七虞
2708,锋,3946,3.5961570809161723,76.62504169,3834,3.583652108542044,12.0,平,上平二冬
2709,振,8601,3.934548947666147,167.0177353,8115,3.9092885241622506,10.0,平/仄,上平十一真 去声十二震
2710,韔,54,1.7323937598229686,1.048594083,53,1.724275869600789,17.0,仄,去声二十三漾
2711,揪,23,1.3617278360175928,0.446623406,23,1.3617278360175928,12.0,平,下平十一尤
2712,弯,2410,3.3820170425748683,46.79836555,2137,3.3298045221640686,9.0,平,上平十五删
2713,鹄,4711,3.6731131042382335,91.48012453,4505,3.6536947953150816,12.0,仄,入声二沃
2714,烈,6074,3.783474787582248,117.9474159,5412,3.7333577879255855,10.0,仄,入声九屑
2715,匈,598,2.7767011839884117,11.61220855,575,2.7596678446896306,6.0,平,上平二冬
2716,奴,6098,3.785187420029362,118.4134577,5695,3.7554937284151193,5.0,平,上平七虞
2717,颈,1245,3.095169351431754,24.17591913,1228,3.0891983668051486,11.0,仄,上声二十三梗
2718,皎,5859,3.767823498007517,113.772458,4105,3.613313161455459,11.0,仄,上声十七筱
2719,忡,631,2.8000293592441343,12.25301604,367,2.5646660642520893,7.0,平,上平一东
2720,曈,887,2.9479236198317262,17.22412873,648,2.8115750058705933,16.0,平,上平一东
2721,低,20475,4.311223910432457,397.5919231,19665,4.293693950745766,7.0,平,上平八齐
2722,雏,4654,3.667826378950712,90.37327522,4334,3.636888906983799,13.0,平,上平七虞
2723,拆,1397,3.1451964061141817,27.12751729,1367,3.1357685145678222,8.0,仄,入声十一陌
2724,违,8812,3.94507448847873,171.1150196,8600,3.934498451243568,7.0,平,上平五微
2725,痴,8510,3.929929560084588,165.2506601,7959,3.900858504701992,13.0,平,上平四支
2726,婢,1226,3.0884904701823963,23.80696936,1189,3.0751818546186915,11.0,仄,上声四纸
2727,缥,4528,3.6559064181802152,87.92655569,4480,3.651278013998144,14.0,仄,上声十七筱
2728,缈,3833,3.583538819254352,74.43076148,3779,3.5773768919170146,12.0,仄,上声十七筱
2729,萎,935,2.9708116108725178,18.15621236,903,2.9556877503135057,11.0,平/仄,上平四支 上声四纸 去声四寘
2730,冽,1008,3.0034605321095067,19.57375621,942,2.974050902792877,8.0,仄,入声九屑
2731,理,19696,4.294378035587241,382.4649825,18172,4.259402728142589,11.0,仄,上声四纸
2732,腊,5847,3.766933093837284,113.5394371,5672,3.75373622217501,12.0,仄,入声十一陌 入声十五合
2733,融,7100,3.851258348719076,137.8707035,6335,3.80174661921946,16.0,平,上平一东
2734,绰,1258,3.0996806411092503,24.42835845,1189,3.0751818546186915,11.0,仄,入声十药
2735,纡,3206,3.5059635180181266,62.25541907,3164,3.5002364748256385,6.0,平,上平七虞
2736,洋,3434,3.5358002908248976,66.68281631,2478,3.394101302040045,9.0,平,下平七阳
2737,耳,15465,4.189349924339198,300.3056943,14671,4.166459717093484,6.0,仄,上声四纸
2738,炬,1843,3.2655253352190736,35.78812768,1828,3.2619761913978125,8.0,仄,上声六语
2739,忍,13494,4.130140705819277,262.0320103,12931,4.1116321117086,7.0,仄,上声十一轸
2740,总,17064,4.2320808424413725,331.3557302,16429,4.2156111296128485,9.0,平/仄,上平一东 上声一董
2741,晃,673,2.8280150642239774,13.06858922,620,2.792391689498254,10.0,仄,上声二十二养
2742,浴,4555,3.658488381309017,88.45085274,4437,3.6470894287165554,10.0,仄,入声二沃
2743,檐,14051,4.147707233780411,272.84806410000004,13705,4.1368790398755175,17.0,平,下平十四盐
2744,劲,3453,3.5381965783494542,67.05176608,3421,3.5341530741850624,7.0,仄,去声二十四敬
2745,捲,5710,3.7566361082458486,110.87911509999998,5581,3.7467120225166606,11.0,平/仄,下平一先 上声十六铣
2746,芷,1330,3.1238516409670867,25.82648389,1306,3.1159431769390555,7.0,仄,上声四纸
2747,喧,10557,4.023540521554853,205.0001432,9955,3.998041264363428,12.0,平,上平十三元
2748,湛,4242,3.627570664180543,82.37289074,3542,3.549248556854056,12.0,平/仄,下平十二侵 下平十三覃 上声二十九豏 去声三十陷
2749,溶,2292,3.3602146132953523,44.5069933,1260,3.100370545117563,13.0,平/仄,上平二冬 上声二肿
2750,阒,739,2.868644438394825,14.35020421,731,2.8639173769578603,12.0,仄,入声十二锡
2751,簟,3391,3.5303277897780863,65.84782473,3353,3.52543355342882,18.0,仄,上声二十八琰
2752,管,15630,4.193958978019187,303.5097318,15056,4.177709606083181,14.0,仄,上声十四旱
2753,挟,4522,3.6553305580093407,87.81004524,4454,3.6487502126980194,9.0,仄,入声十五合
2754,旄,2039,3.3094172257781405,39.59413583,2021,3.305566313515304,10.0,平/仄,下平四豪 去声二十号
2755,览,5316,3.7255849722706937,103.2282619,5199,3.715919817433581,9.0,仄,上声二十七感
2756,薛,965,2.9845273133437926,18.73876463,934,2.970346876230093,16.0,仄,入声九屑
2757,眩,1509,3.17868923977559,29.30237909,1496,3.1749315935284423,10.0,平/仄,下平一先 去声十七霰
2758,犊,2942,3.4686426683915115,57.12895911,2860,3.456366033129043,12.0,仄,入声一屋
2759,拽,379,2.578639209968072,7.359576989,357,2.5526682161121936,9.0,仄,入声九屑
2760,潦,3202,3.505421327583281,62.17774544,3157,3.4992745818922173,15.0,仄,上声十九皓
2761,完,2614,3.4173055832445254,50.75972098,2534,3.4038066105474227,7.0,平,上平十四寒
2762,蛩,3011,3.4787107555127594,58.46882933,2930,3.4668676203541096,12.0,平/仄,上平二冬 上声二肿
2763,剌,492,2.69196510276736,9.553857199999998,444,2.64738297011462,9.0,仄,入声七曷
2764,抚,6854,3.835944100093848,133.0937749,6655,3.823148059810694,7.0,仄,上声七麌
2765,鲙,1158,3.0637085593914173,22.48651756,1139,3.056523724079101,14.0,仄,去声九泰
2766,羹,4613,3.6639834546082666,89.57712045,4511,3.654272827097712,19.0,平,下平八庚
2767,蟹,2446,3.3884564527002667,47.49742827,2338,3.368844506825821,19.0,仄,上声九蟹
2768,淅,1781,3.250663919463244,34.58418633,1235,3.091666957595685,11.0,仄,入声十二锡
2769,沥,1592,3.20194306340165,30.91410704,1513,3.179838928023187,7.0,仄,入声十二锡
2770,蒹,1746,3.2420442393695508,33.90454201,1736,3.2395497208404733,13.0,平,下平十四盐
2771,葭,2945,3.46908529912312,57.18721434,2922,3.4656802115982783,12.0,平,下平六麻
2772,针,3170,3.501059262217752,61.55635635,3024,3.480581786829169,7.0,平,下平十二侵 下平十四盐
2773,栊,2293,3.3604040547299387,44.52641171,2261,3.35430056234536,9.0,平,上平一东
2774,澈,774,2.8887409606828927,15.02984852,772,2.8876173003357364,15.0,仄,入声九屑
2775,瑩,1735,3.2392994791268923,33.69093952,1689,3.227629649571009,15.0,平/仄,下平八庚 上声二十四迥 去声二十五径
