Character,Raw_Tang,Raw_Song,Raw_Yuan,Raw_Ming,Raw_Qing,Raw_Subtlex,PerMillion_Tang,PerMillion_Song,PerMillion_Yuan,PerMillion_Ming,PerMillion_Qing,PerMillion_Subtlex
悚,12,49,11,46,56,196,3.5633251881658405,2.251443508410635,2.663151306941504,2.3583216481059064,5.432298428746482,4.18378130282224
碱,2,4,2,6,10,170,0.5938875313609735,0.1837913068090314,0.48420932853481885,0.3076071714920747,0.9700532908475861,3.6287899055090858
凭,933,6730,1215,6979,5655,1820,277.04853337989414,309.2288737061954,294.1571670849025,357.79840830719826,548.5651359743099,38.8493978119208
尔,1622,10215,2173,13436,5313,41284,481.64278793374945,469.35704976356396,526.0934354530808,688.8349926945859,515.3893134273223,881.2409556413947
抡,15,249,28,249,80,35,4.454156485207301,11.441008848862205,6.778930599487464,12.7656976169211,7.7604263267806886,0.7471038040754001
宁,1351,12207,1934,12803,3789,2523,401.17102743433753,560.8851205544617,468.23042069316983,656.3824361021722,367.55319190215033,53.85551136234955
岭,1221,6457,1117,8223,3325,104,362.56833789587427,296.68511701647896,270.43090998669635,421.57562852988843,322.54271920682237,2.2199655892526176
呶,18,82,25,52,45,1,5.3449877822487615,3.767721789585144,6.052616606685236,2.665928819597981,4.365239808814137,0.021345822973582857
堤,565,2955,587,3310,2181,173,167.773227609475,135.77582790517195,142.11543792496934,169.69662293979457,211.56862273385852,3.6928273744298346
缩,103,1054,184,617,472,1736,30.58520786509013,48.429009344179775,44.547258225203336,31.63227080176835,45.78651532800606,37.05634868213984
牺,33,214,35,178,85,1536,9.799144267456061,9.83283491428318,8.473663249359332,9.125679420931549,8.24545297220448,32.78718408742326
澳,7,72,27,267,142,589,2.0786063597634072,3.3082435225625653,6.5368259352200555,13.688519131397326,13.77475673003572,12.572689731440303
绫,48,212,92,315,257,26,14.253300752663362,9.740939260878665,22.273629112601668,16.149376503333922,24.93036957478296,0.5549913973131544
谥,18,177,11,90,77,2,5.3449877822487615,8.132765326299639,2.663151306941504,4.614107572381121,7.469410339526412,0.042691645947165714
棠,419,3608,510,2840,1999,6,124.41943782012395,165.77975874174635,123.47337877637881,145.60072783958205,193.91365284043243,0.12807493784149712
享,218,1375,102,516,251,5485,64.7337409183461,63.17826171560455,24.694675755275764,26.45421674831843,24.34833760027441,117.08183901010199
莨,1,11,4,11,5,12,0.29694376568048675,0.5054260937248365,0.9684186570696377,0.5639464810688037,0.48502664542379303,0.25614987568299424
嚇,12,156,15,115,52,7,3.5633251881658405,7.167860965552225,3.631569964011142,5.895804120264765,5.044277112407448,0.14942076081508002
劣,67,511,114,375,169,646,19.89523230059261,23.479339444853764,27.599931726484677,19.22544821825467,16.393900615324203,13.789401640934527
沿,170,776,149,1172,756,877,50.480440165682744,35.6555135209521,36.07359497584401,60.085934164785264,73.3360287880775,18.720286747832166
匈,72,166,8,271,72,159,21.379951128995046,7.627339232574804,1.9368373141392754,13.893590579058708,6.984383694102619,3.3939858527996742
篮,53,1042,78,357,286,1825,15.738019581065798,47.87763542375268,18.884163812857935,18.302626703778447,27.74352411824096,38.95612692678872
谶,41,230,35,175,200,1,12.174694392899955,10.568000141519306,8.473663249359332,8.971875835185513,19.40106581695172,0.021345822973582857
倒,624,7170,1407,4894,3017,11875,185.2929097846237,329.4459174551888,340.6412626242451,250.90491621370228,292.6650778487167,253.48164781129643
剖,85,727,126,653,395,509,25.240220082841372,33.40407001254146,30.50518769769359,33.4779138307208,38.31710498847965,10.865023893553674
竺,119,848,125,561,156,59,35.336308115977914,38.96375704351466,30.26308303342618,28.761270534508988,15.13283133722234,1.2594035554413887
帧,1,7,3,26,96,57,0.29694376568048675,0.321634786915805,0.7263139928022284,1.3329644097989906,9.312511592136826,1.2167119094942227
开,5995,33597,6735,34667,14374,126802,1780.1778752545179,1543.7091337157572,1630.5749138410026,1777.3029690192925,1394.35460026432,2706.6930446962538
误,386,3682,520,2263,2873,7098,114.62029355266787,169.17989791771342,125.89442541905292,116.01917151442751,278.6963104605114,151.51265146649112
逝,232,1283,417,2322,1404,781,68.89095363787293,58.95106165899683,100.95764499950974,119.04397536743292,136.19548203500108,16.67108774236821
撺,2,27,8,9,2,3,0.5938875313609735,1.240591320960962,1.9368373141392754,0.4614107572381121,0.1940106581695172,0.06403746892074856
纷,1199,10977,2055,9624,4814,466,356.03557505090356,504.3692937106844,497.52508506952637,493.4019030732879,466.9836542140279,9.947153505689611
恰,153,2517,346,1348,1914,1544,45.43239614911447,115.65067980958302,83.76821383652367,69.10907786188612,185.66819986822796,32.95795067121193
啮,19,154,38,220,190,37,5.641931547929248,7.075965312147709,9.199977242161559,11.278929621376072,18.431012526104134,0.7897954500225658
禁,881,5115,806,4596,2422,3705,261.6074575645088,235.0231335820489,195.136359399532,235.62709336292926,234.94690704328534,79.08627411712449
蓐,15,133,23,87,47,1,4.454156485207301,6.111060951400295,5.568407278150417,4.4603039866350835,4.559250466983655,0.021345822973582857
继,463,4089,726,3607,1306,14780,137.48496351006534,187.88066338553236,175.76798625813925,184.92317792865225,126.68895978469475,315.4912635495546
登,3029,15968,2864,19557,8849,5456,899.4426662461942,733.6948967816534,693.3877584618607,1002.6455754784176,858.4001570710288,116.46281014386807
鹂,90,636,124,627,299,1,26.724938911243804,29.222817782635993,30.02097836915877,32.144949420921805,29.00459339634282,0.021345822973582857
鲁,683,3532,752,3392,1459,6037,202.81259195977242,162.28772391237473,182.0627075290919,173.9005876168529,141.5307751346628,128.8647332915197
看,5076,34974,6057,33470,16335,213974,1507.2865545941506,1606.9792910847661,1466.4279514676991,1715.9353383066236,1584.5820505995316,4567.451124949418
茵,141,1053,154,660,572,115,41.869070960948626,48.38306151747752,37.28411829718105,33.83678886412822,55.48704823648192,2.4547696419620286
噫,37,428,51,427,260,2,10.986919330178008,19.66566982856636,12.347337877637882,21.89137703785265,25.221385562037238,0.042691645947165714
留,3531,22214,3743,21673,11882,21859,1048.5084366177987,1020.6850223639559,906.1977583529135,1111.1283712912893,1152.6173201851016,466.5983443795477
削,159,987,282,1171,723,437,47.21405874319739,45.35050495512851,68.27351532340946,60.034666302869915,70.13485292828047,9.328124639455709
谋,432,4839,691,2916,2622,7434,128.27970677397028,222.34153341222574,167.2943230087799,149.49708534514832,254.34797286023706,158.68484798561497
蓉,530,2062,1009,5232,2168,75,157.38019581065797,94.74441866005569,244.28360624581612,268.23345354108915,210.30755345575665,1.6009367230187141
殄,14,187,40,110,80,4,4.1572127195268145,8.592243593322218,9.684186570696378,5.639464810688036,7.7604263267806886,0.08538329189433143
歉,10,226,32,151,96,25447,2.9694376568048675,10.384208834710275,7.747349256557102,7.741447149217214,9.312511592136826,543.187157208763
嗟,966,8337,1426,7110,3552,5,286.84767764735017,383.0670312167237,345.2412512453258,364.51449821810854,344.5629289090625,0.10672911486791428
宫,4467,15515,4407,16717,7031,2421,1326.4478012947343,712.8805312855305,1066.9552554264735,857.0448476388356,682.0444687949376,51.678237419044095
豹,157,1356,428,1586,673,501,46.620171211836414,62.305253008261644,103.62079630645124,81.31082899773843,65.28458647404254,10.694257309765012
闲,5638,17543,2464,7547,7313,2002,1674.168950906584,806.0627238377094,596.5458927548968,386.91855387511464,709.3999715968397,42.73433759311288
溧,21,198,18,121,23,1,6.235819079290222,9.097669687047054,4.35788395681337,6.20341129175684,2.231122568949448,0.021345822973582857
珂,123,1194,134,868,213,53,36.52408317869987,54.861705082495874,32.44202501183287,44.50050414252015,20.662135095053582,1.1313286175998913
敬,342,1998,831,2526,1669,3844,101.55476786272645,91.80375775111119,201.18897600621725,129.50261919816344,161.9018942424621,82.0533435104525
擒,83,330,144,297,170,152,24.6463325514804,15.16278281174509,34.86307165450696,15.2265549888577,16.49090594440896,3.2445650919845943
志,995,8132,2052,8342,4376,7203,295.4590468520843,373.6477267427609,496.79877107672417,427.6765040978146,424.49532007490365,153.75396287871732
刮,49,464,66,160,136,920,14.550244518343849,21.319791589847643,15.978907841649022,8.202857906455325,13.19272475552717,19.63815713569623
帷,305,1463,297,1896,936,59,90.56784853254845,67.22167046540324,71.9050852874206,97.20386619149562,90.79698802333405,1.2594035554413887
汞,98,331,202,141,35,75,29.100489036687698,15.20873063844735,48.90514218201671,7.228768530063756,3.395186517966551,1.6009367230187141
盆,147,1690,286,1055,726,581,43.65073355503155,77.65182712681577,69.2419339804791,54.08759432068981,70.42586891553475,12.40192314765164
峡,776,2404,374,3060,1186,421,230.4283621680577,110.45857539222787,90.54714443601114,156.8796574609581,115.0483202945237,8.986591471878384
蹉,223,828,204,1216,765,4,66.21845974674855,38.044800509469496,49.38935151055153,62.34172008906047,74.20907674984032,0.08538329189433143
懑,7,43,13,32,39,6,2.0786063597634072,1.9757565481970878,3.1473606354763226,1.6405715812910653,3.783207834305585,0.12807493784149712
纳,240,1790,332,1415,992,8151,71.26650376331682,82.24660979704156,80.37874853677994,72.54402461021428,96.22928645208054,173.98980305767387
伺,30,165,39,125,114,198,8.908312970414602,7.581391405872545,9.442081906428967,6.408482739418223,11.058607515662482,4.2264729487694055
科,239,2284,317,1550,914,11967,70.96955999763634,104.94483618795694,76.7471785727688,79.46518596878597,88.66287078346936,255.44546352486603
裤,51,548,77,245,130,4360,15.144132049704824,25.179409032837306,18.642059148590526,12.560626169259718,12.610692781018619,93.06778816482125
盼,97,592,138,872,1199,600,28.803545271007213,27.20111340773665,33.4104436689025,44.70557559018153,116.30938957262556,12.807493784149713
哨,1,78,10,48,46,531,0.29694376568048675,3.5839304827761125,2.4210466426740944,2.460857371936598,4.462245137898896,11.334631998972498
霰,151,761,127,657,277,40,44.8385086177535,34.96629612041823,30.747292361960998,33.68298527838218,26.870476156478134,0.8538329189433143
虎,1235,7985,2832,8819,4520,1745,366.7255506154011,366.89339621752896,685.6404092053036,452.13127423143453,438.46408746310885,37.24846108890208
榛,136,913,190,2109,623,24,40.3843521325462,41.950365779161416,45.999886210807794,108.12392077946427,60.43432001980461,0.5122997513659885
兽,347,1112,260,899,558,2168,103.0394866911289,51.09398329291073,62.94721270952646,46.08980786189586,54.128973629295295,46.27774420672763
侣,613,1695,401,3277,1893,886,182.02652836213838,77.88156626032706,97.08397037123119,168.00478349658815,183.63108795744805,18.91239915459441
槊,33,284,67,226,142,1,9.799144267456061,13.04918278344123,16.221012505916434,11.586536792868149,13.77475673003572,0.021345822973582857
异,1555,9235,1556,7809,3798,4933,461.7475556331569,424.32817959535123,376.7148576000891,400.35073369693527,368.42623986391317,105.29894472868423
陵,2812,10574,2228,14553,6061,128,835.0058690935286,485.8523195496745,539.4091919877882,746.1011944540273,587.9492995827219,2.7322653406186057
颔,65,484,53,325,134,3,19.301344769231637,22.2387481238928,12.8315472061727,16.66205512248738,12.998714097357654,0.06403746892074856
钩,532,2959,643,2559,2338,677,157.97408334201893,135.959619211981,155.67329912394428,131.19445864136986,226.79845940016563,14.451122153115595
疮,113,425,104,474,240,163,33.554645521895004,19.527826348459588,25.17888508381058,24.300966547873905,23.281278980342066,3.479369144694006
真,2814,29391,5643,20394,9760,140928,835.5997566248896,1350.4525746060604,1366.1966204609914,1045.5567759015619,946.7720118672439,3008.224140021085
期,3005,12658,2506,13808,5468,18143,892.3160158698626,581.6075903971798,606.7142886541282,707.9066373270947,530.42513943546,387.2772662097138
严,901,6225,921,6251,3356,6568,267.5463328781185,286.02522122155517,222.9783957902841,320.47540483282654,325.5498844084499,140.1993652904922
嘿,16,143,7,166,50,42007,4.751100250887788,6.570539218422874,1.694732649871866,8.510465077947401,4.85026645423793,896.6739856512951
沭,1,4,7,32,8,7,0.29694376568048675,0.1837913068090314,1.694732649871866,1.6405715812910653,0.7760426326780688,0.14942076081508002
阻,523,2416,535,2756,1539,5382,155.30158945089457,111.00994931265497,129.52599538306404,141.29422743869299,149.2912014614435,114.88321924382295
殉,8,79,21,322,544,134,2.375550125443894,3.6298783094783706,5.084197949615598,16.508251536741344,52.77089902210868,2.860340278460103
虑,413,2500,599,1792,894,7270,122.637775226041,114.86956675564463,145.02069389617824,91.87200855229965,86.72276420177418,155.18413301794737
隆,164,2103,276,2308,1065,1725,48.69877757159982,96.62827955484826,66.820887337805,118.32622530061808,103.31067547526791,36.82154462943043
敞,107,2421,102,864,412,619,31.77298292781208,111.23968844616627,24.694675755275764,44.29543269485876,39.96619558292054,13.213064420647788
般,320,2140,510,735,954,4611,95.02200501775576,98.3283491428318,123.47337877637881,37.68187850777916,92.5430839468597,98.42558973119056
储,420,1113,161,1288,471,1147,124.71638158580443,51.13993111961299,38.97885094705292,66.03300614696538,45.689509998921295,24.483658950699535
曳,234,1540,294,1655,828,34,69.48484116923389,70.7596531214771,71.17877129461837,84.84831146989728,80.32041248218012,0.7257579811018172
藤,457,2772,497,2586,1338,660,135.70330091598242,127.36737561865877,120.32601814090249,132.57869091308422,129.793130315407,14.088243162564687
晶,145,960,307,956,738,811,43.05684602367057,44.10991363416754,74.3261319300947,49.01207599107057,71.58993286455186,17.3114624315757
绌,3,19,3,35,41,12,0.8908312970414601,0.8730087073428993,0.7263139928022284,1.7943751670371024,3.977218492475103,0.25614987568299424
博,313,3541,458,2699,1447,9033,92.94339865799235,162.70125435269506,110.88393623447352,138.37195930951827,140.3667111856457,192.81681892037395
沃,145,920,181,622,251,3761,43.05684602367057,42.272000566077224,43.820944232401104,31.88861011134508,24.34833760027441,80.28164020364513
蒟,1,12,2,20,31,2,0.29694376568048675,0.5513739204270942,0.48420932853481885,1.0253572383069156,3.007165201627517,0.042691645947165714
柳,3971,17606,4081,17730,12499,288,1179.1636935172128,808.9574369199518,988.0291348752978,908.9791917590808,1212.4696082303979,6.147597016391863
鼠,244,1685,356,1191,1021,2619,72.45427882603876,77.42208799330449,86.18926047919777,61.06002354117683,99.04244099553853,55.90471036781351
镌,54,795,110,427,464,1,16.034963346746284,36.52852222829499,26.63151306941504,21.89137703785265,45.01047269532799,0.021345822973582857
沧,1182,4510,1407,7837,4078,40,350.9875310343353,207.22469842718291,340.6412626242451,401.7862338305649,395.58773200764557,0.8538329189433143
揉,17,262,30,86,128,157,5.048044016568275,12.038330595991557,7.263139928022284,4.409036124719738,12.416682122849101,3.3512942068525087
兵,1535,5907,1635,6803,4019,4945,455.8086803195471,271.41381233023714,395.8411260772144,348.7752646100974,389.86441759164484,105.55509460436723
叱,61,516,118,579,388,14,18.11356970650969,23.70907857836505,28.568350383554314,29.68409204898521,37.63806768488634,0.29884152163016003
椁,5,71,21,49,16,1,1.4847188284024337,3.2622956958603075,5.084197949615598,2.5121252338519438,1.5520852653561377,0.021345822973582857
锈,1,14,9,20,36,231,0.29694376568048675,0.64326957383161,2.178941978406685,1.0253572383069156,3.4921918470513096,4.93088510689764
莲,1352,5776,1449,7303,3586,843,401.46797120001804,265.3946470322414,350.8096585234763,374.40919556777027,347.86111009794433,17.99452876673035
咛,14,109,25,116,82,5,4.1572127195268145,5.008313110546106,6.052616606685236,5.947071982180112,7.954436984950206,0.10672911486791428
匡,252,494,299,2201,633,57,74.82982895148265,22.69822639091538,72.38929461595542,112.84056407567608,61.40437331065219,1.2167119094942227
牍,38,556,77,708,224,6,11.283863095858496,25.546991646455364,18.642059148590526,36.29764623606482,21.72919371498593,0.12807493784149712
威,695,3704,779,3297,1600,11142,206.37591714793828,170.1907501051631,188.59953346431197,169.03014073489507,155.20852653561377,237.8351595716602
茔,39,201,75,248,71,1,11.580806861538981,9.235513167153828,18.15784982005571,12.714429755005757,6.88737836501786,0.021345822973582857
